date_local,latitude_x,longitude_x,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,arithmetic_mean_a,arithmetic_mean_b,poc_a,poc_b,meth_type_a,meth_type_b,method_code_a,method_code_b,monitor_type_a,monitor_type_b,probe_height_a,probe_height_b,pl_probe_location_a,pl_probe_location_b
5/6/2020,39.787933,-86.13088,8.9,4.2,15.9,0,0,335.6,19.4,,1017.3,,3.6,4.9375,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
5/9/2020,39.787933,-86.13088,5.5,-2.4,13.1,0,0,277.9,11.9,,1023.2,,6.3,8.391667,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
5/12/2020,39.787933,-86.13088,9.2,2,16.4,0,0,254.4,9.7,,1023.9,,10.1,12.758333,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
5/15/2020,39.787933,-86.13088,20.5,17.5,24.2,1.5,0,231.7,17.3,,1012.6,,8.1,10.983333,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
5/24/2020,39.787933,-86.13088,22.6,16.4,29.7,1,0,168.5,10.4,,1014.6,,7.7,9.1375,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
5/27/2020,39.787933,-86.13088,23.6,20.3,28.1,0.3,0,137.4,14.8,,1014.2,,6.8,10.2875,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
5/30/2020,39.787933,-86.13088,18.9,12.5,23.1,0,0,338.7,13.7,,1020.1,,6.1,6.641667,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/2/2020,39.787933,-86.13088,22.8,15.3,30.9,0,0,222.2,21.2,,1015.9,,8.3,9.2,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/10/2020,39.787933,-86.13088,26.8,18.1,30.3,0,0,209.2,34.6,,1004,,11.5,12.216667,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/17/2020,39.787933,-86.13088,24.2,17.5,29.7,0,0,50.6,8.6,,1020.7,,12.4,16.591667,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/18/2020,39.787933,-86.13088,24.6,18.1,30.9,0,0,75.9,8.3,,1016.8,,11.7,14.366667,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/20/2020,39.787933,-86.13088,26.9,20.3,33.1,0,0,226.7,13.7,,1014.9,,19,26.983333,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/21/2020,39.787933,-86.13088,23.9,19.2,25.9,0.8,0,314.7,7.9,,1013,,11.9,18.833333,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/23/2020,39.787933,-86.13088,22.5,18.1,26.4,4.6,0,295.9,18.7,,1007.5,,4.2,4.575,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/26/2020,39.787933,-86.13088,25,19.7,32.5,0.3,0,215.8,19.8,,1015.5,,12.7,14.679167,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
6/29/2020,39.787933,-86.13088,25.9,21.4,32,0,0,172,7.2,,1012.6,,18.8,20.766667,1,3,FRM,FEM,145,184,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
7/2/2020,39.787933,-86.13088,27.6,21.4,32,0,0,70.7,11.9,,1014.7,,10.8,11.870833,1,3,FRM,FEM,145,236,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
7/5/2020,39.787933,-86.13088,27.5,22.5,34.7,0,0,57.2,5.8,,1014,,33.9,30.2375,1,3,FRM,FEM,145,236,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
7/8/2020,39.787933,-86.13088,27.4,22.5,34.7,0,0,356,5.8,,1013.4,,16.7,14.491667,1,3,FRM,FEM,145,236,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
7/11/2020,39.787933,-86.13088,25,19.2,31.4,0.3,0,283.4,14,,1012.2,,6,5.645833,1,3,FRM,FEM,145,236,SLAMS,SLAMS,4,3,GROUND LEVEL SUPPORT,TOP OF BUILDING
